20260112T,25410.00,25410.00,25410.00,25410.00,7
20260112T,25450.00,25450.00,25450.00,25450.00,7
20260112T,25500.00,25500.00,25500.00,25500.00,7
20260112T,25350.00,25350.00,25350.00,25350.00,6
20260113T,25335.87,25335.87,25335.87,25335.87,10
20260113T,25300.00,25300.00,25300.00,25300.00,9
20260113T,25400.00,25400.00,25400.00,25400.00,9
20260113T,25250.00,25250.00,25250.00,25250.00,8
20260113T,25349.49,25349.49,25349.49,25349.49,8
20260113T,25180.00,25180.00,25180.00,25180.00,7
20260113T,25200.00,25200.00,25200.00,25200.00,7
20260113T,25240.00,25240.00,25240.00,25240.00,7
20260113T,25260.00,25260.00,25260.00,25260.00,7
20260113T,25270.00,25270.00,25270.00,25270.00,7
20260113T,25280.00,25280.00,25280.00,25280.00,7
20260113T,25290.00,25290.00,25290.00,25290.00,7
20260113T,25370.00,25370.00,25370.00,25370.00,7
20260113T,25380.00,25380.00,25380.00,25380.00,7
20260113T,25410.00,25410.00,25410.00,25410.00,7
20260113T,25450.00,25450.00,25450.00,25450.00,7
20260113T,25500.00,25500.00,25500.00,25500.00,7
20260113T,25350.00,25350.00,25350.00,25350.00,6
20260114T,25335.87,25335.87,25335.87,25335.87,10
20260114T,25300.00,25300.00,25300.00,25300.00,9
20260114T,25400.00,25400.00,25400.00,25400.00,9
20260114T,25250.00,25250.00,25250.00,25250.00,8
20260114T,25349.49,25349.49,25349.49,25349.49,8
20260114T,25180.00,25180.00,25180.00,25180.00,7
20260114T,25200.00,25200.00,25200.00,25200.00,7
20260114T,25240.00,25240.00,25240.00,25240.00,7
20260114T,25260.00,25260.00,25260.00,25260.00,7
20260114T,25270.00,25270.00,25270.00,25270.00,7
20260114T,25280.00,25280.00,25280.00,25280.00,7
20260114T,25290.00,25290.00,25290.00,25290.00,7
20260114T,25370.00,25370.00,25370.00,25370.00,7
20260114T,25380.00,25380.00,25380.00,25380.00,7
20260114T,25410.00,25410.00,25410.00,25410.00,7
20260114T,25450.00,25450.00,25450.00,25450.00,7
20260114T,25500.00,25500.00,25500.00,25500.00,7
20260114T,25350.00,25350.00,25350.00,25350.00,6
